respL,graph,trialNum,path,pID,respR,walk,ISI_raw,correct_raw,onset_raw,resp_raw,rt_raw,order
"['s', 'space']",lattice,116,img/target_12.png,1,"['j', 'semicolon']",4,0.05000000074505806,0.0,557.2291259765625,"['j', 'semicolon']",1.266145944595337,115.0
"['f', 'space']",lattice,117,img/target_15.png,1,"['l', 'semicolon']",3,0.05000000074505806,1.0,559.7803344726562,"['l', 'semicolon']",1.3712379932403564,116.0
"['d', 'f']",lattice,118,img/target_13.png,1,"['k', 'l']",5,0.05000000074505806,1.0,561.2454223632812,"['k', 'l']",1.889679193496704,117.0
"['a', 'space']",lattice,119,img/target_9.png,1,"['space', 'semicolon']",6,0.05000000074505806,0.0,563.2289428710938,"['semicolon', 'space']",1.1619770526885986,118.0
"['s', 'f']",lattice,120,img/target_11.png,1,"['j', 'l']",8,0.05000000074505806,0.0,566.545166015625,"['j', 'l']",1.838866949081421,119.0
"['d', 'space']",lattice,121,img/target_14.png,1,"['k', 'semicolon']",0,0.05000000074505806,1.0,571.3623657226562,"['k', 'semicolon']",3.4214460849761963,120.0
"['a', 'd']",lattice,122,img/target_7.png,1,"['space', 'k']",2,0.05000000074505806,0.0,574.8805541992188,"['k', 'space']",1.839784860610962,121.0
"['s', 'space']",lattice,123,img/target_12.png,1,"['j', 'semicolon']",4,0.05000000074505806,0.0,579.0469970703125,"['j', 'semicolon']",1.9691009521484375,122.0
"['a', 'd']",lattice,124,img/target_7.png,1,"['space', 'k']",2,0.05000000074505806,0.0,583.0807495117188,"['k', 'space']",1.8065919876098633,123.0
"['s', 'space']",lattice,125,img/target_12.png,1,"['j', 'semicolon']",4,0.05000000074505806,0.0,585.9303588867188,"['j', 'semicolon']",1.8038020133972168,124.0
"['a', 'space']",lattice,126,img/target_9.png,1,"['space', 'semicolon']",6,0.05000000074505806,0.0,590.4815063476562,"['semicolon', 'space']",2.125545024871826,125.0
"['s', 'space']",lattice,127,img/target_12.png,1,"['j', 'semicolon']",4,0.05000000074505806,1.0,594.3822021484375,"['j', 'semicolon']",2.2175559997558594,126.0
"['d', 'f']",lattice,128,img/target_13.png,1,"['k', 'l']",5,0.05000000074505806,0.0,596.6983642578125,"['k', 'l']",2.8677849769592285,127.0
"['s', 'space']",lattice,129,img/target_12.png,1,"['j', 'semicolon']",4,0.05000000074505806,0.0,601.3994750976562,"['j', 'semicolon']",2.318796157836914,128.0
"['d', 'f']",lattice,130,img/target_13.png,1,"['k', 'l']",5,0.05000000074505806,0.0,607.2333984375,"['k', 'l']",1.22959303855896,129.0
"['a', 'space']",lattice,131,img/target_9.png,1,"['space', 'semicolon']",6,0.05000000074505806,0.0,611.0162963867188,"['semicolon', 'space']",3.0144031047821045,130.0
"['a', 'f']",lattice,132,img/target_8.png,1,"['space', 'l']",7,0.05000000074505806,0.0,615.4334716796875,"['l', 'space']",0.4117400646209717,131.0
"['a', 'space']",lattice,133,img/target_9.png,1,"['space', 'semicolon']",6,0.05000000074505806,0.0,619.201904296875,"['semicolon', 'space']",0.33971500396728516,132.0
"['s', 'f']",lattice,134,img/target_11.png,1,"['j', 'l']",8,0.05000000074505806,0.0,627.10302734375,"['j', 'l']",0.38310813903808594,133.0
"['a', 'space']",lattice,135,img/target_9.png,1,"['space', 'semicolon']",6,0.05000000074505806,0.0,631.635009765625,"['semicolon', 'space']",1.5870680809020996,134.0
"['a', 'f']",lattice,136,img/target_8.png,1,"['space', 'l']",7,0.05000000074505806,0.0,657.7380981445312,"['l', 'space']",0.36214208602905273,135.0
"['a', 'space']",lattice,137,img/target_9.png,1,"['space', 'semicolon']",6,0.05000000074505806,1.0,663.8046875,"['semicolon', 'space']",2.9110610485076904,136.0
"['a', 'f']",lattice,138,img/target_8.png,1,"['space', 'l']",7,0.05000000074505806,1.0,666.8048706054688,"['l', 'space']",2.2797329425811768,137.0
"['d', 'f']",lattice,139,img/target_13.png,1,"['k', 'l']",5,0.05000000074505806,1.0,669.171875,"['k', 'l']",2.216823101043701,138.0
"['s', 'space']",lattice,140,img/target_12.png,1,"['j', 'semicolon']",4,0.05000000074505806,0.0,671.4898681640625,"['j', 'semicolon']",2.042496919631958,139.0
"['a', 'd']",lattice,141,img/target_7.png,1,"['space', 'k']",2,0.05000000074505806,1.0,675.0224609375,"['k', 'space']",2.3009650707244873,140.0
"['s', 'space']",lattice,142,img/target_12.png,1,"['j', 'semicolon']",4,0.05000000074505806,0.0,677.4227905273438,"['j', 'semicolon']",3.2290151119232178,141.0
"['a', 'space']",lattice,143,img/target_9.png,1,"['space', 'semicolon']",6,0.05000000074505806,0.0,681.6063842773438,"['semicolon', 'space']",1.3489091396331787,142.0
"['d', 'f']",lattice,144,img/target_13.png,1,"['k', 'l']",5,0.05000000074505806,0.0,684.124267578125,"['k', 'l']",0.3748021125793457,143.0
"['f', 'space']",lattice,145,img/target_15.png,1,"['l', 'semicolon']",3,0.05000000074505806,1.0,686.62451171875,"['l', 'semicolon']",2.1633548736572266,144.0
"['d', 'f']",lattice,146,img/target_13.png,1,"['k', 'l']",5,0.05000000074505806,1.0,688.8739013671875,"['k', 'l']",1.7208969593048096,145.0
"['f', 'space']",lattice,147,img/target_15.png,1,"['l', 'semicolon']",3,0.05000000074505806,1.0,690.6906127929688,"['l', 'semicolon']",0.9853360652923584,146.0
"['d', 'f']",lattice,148,img/target_13.png,1,"['k', 'l']",5,0.05000000074505806,1.0,691.7749633789062,"['k', 'l']",0.9008200168609619,147.0
"['f', 'space']",lattice,149,img/target_15.png,1,"['l', 'semicolon']",3,0.05000000074505806,1.0,692.7747802734375,"['l', 'semicolon']",0.8517539501190186,148.0
"['s', 'd']",lattice,150,img/target_10.png,1,"['j', 'k']",1,0.05000000074505806,1.0,693.7256469726562,"['j', 'k']",1.8298020362854004,149.0
"['f', 'space']",lattice,151,img/target_15.png,1,"['l', 'semicolon']",3,0.05000000074505806,1.0,695.6411743164062,"['l', 'semicolon']",1.5854740142822266,150.0
"['s', 'd']",lattice,152,img/target_10.png,1,"['j', 'k']",1,0.05000000074505806,0.0,697.3253784179688,"['j', 'k']",1.1265480518341064,151.0
"['a', 's']",lattice,153,img/target_6.png,1,"['space', 'j']",9,0.05000000074505806,0.0,700.0765991210938,"['j', 'space']",1.6551580429077148,152.0
"['s', 'd']",lattice,154,img/target_10.png,1,"['j', 'k']",1,0.05000000074505806,1.0,702.125,"['j', 'k']",1.2532849311828613,153.0
"['f', 'space']",lattice,155,img/target_15.png,1,"['l', 'semicolon']",3,0.05000000074505806,0.0,703.4759521484375,"['l', 'semicolon']",0.9672021865844727,154.0
"['s', 'd']",lattice,156,img/target_10.png,1,"['j', 'k']",1,0.05000000074505806,1.0,706.7421875,"['j', 'k']",1.9807209968566895,155.0
"['a', 's']",lattice,157,img/target_6.png,1,"['space', 'j']",9,0.05000000074505806,0.0,708.826904296875,"['j', 'space']",1.128589153289795,156.0
"['d', 'space']",lattice,158,img/target_14.png,1,"['k', 'semicolon']",0,0.05000000074505806,0.0,711.9105224609375,"['k', 'semicolon']",1.6853008270263672,157.0
"['a', 's']",lattice,159,img/target_6.png,1,"['space', 'j']",9,0.05000000074505806,1.0,715.8929443359375,"['j', 'space']",2.7091879844665527,158.0
"['s', 'd']",lattice,160,img/target_10.png,1,"['j', 'k']",1,0.05000000074505806,1.0,718.6936645507812,"['j', 'k']",3.74019193649292,159.0
"['a', 'd']",lattice,161,img/target_7.png,1,"['space', 'k']",2,0.05000000074505806,1.0,722.5277709960938,"['k', 'space']",2.1538968086242676,160.0
"['s', 'd']",lattice,162,img/target_10.png,1,"['j', 'k']",1,0.05000000074505806,1.0,724.779052734375,"['j', 'k']",1.8393049240112305,161.0
"['a', 's']",lattice,163,img/target_6.png,1,"['space', 'j']",9,0.05000000074505806,1.0,726.71484375,"['j', 'space']",1.9758579730987549,162.0
"['s', 'd']",lattice,164,img/target_10.png,1,"['j', 'k']",1,0.05000000074505806,1.0,728.79833984375,"['j', 'k']",1.5871310234069824,163.0
"['a', 'd']",lattice,165,img/target_7.png,1,"['space', 'k']",2,0.05000000074505806,1.0,730.4819946289062,"['k', 'space']",2.1357429027557373,164.0
"['d', 'space']",lattice,166,img/target_14.png,1,"['k', 'semicolon']",0,0.05000000074505806,0.0,732.7110595703125,"['k', 'semicolon']",3.187796115875244,165.0
"['s', 'f']",lattice,167,img/target_11.png,1,"['j', 'l']",8,0.05000000074505806,1.0,736.9784545898438,"['j', 'l']",2.3906500339508057,166.0
"['d', 'space']",lattice,168,img/target_14.png,1,"['k', 'semicolon']",0,0.05000000074505806,1.0,739.4793090820312,"['k', 'semicolon']",4.2907280921936035,167.0
